transaction_id,user_id,amount,timestamp
6e951711-715c-4f72-8ec1-503f9267a720,ea4f928d-074b-4812-ae7b-5f5ec186d50f,-5.5,2025-07-04T11:00:00
248f8ec0-189b-4567-af44-4b9cd2e81032,94716142-aba2-486d-8183-51a7e6176d6a,60264.04,2025-07-06T12:00:00
6a71684a-82c5-4f6a-8c67-4124b9760593,3f12177e-e989-415b-89f1-174ceaa879a3,11161.09,2025-06-01T03:00:00
38797943-6c11-4355-9713-2fa4dc963a13,514145ee-68a4-47a2-bb24-02be1bdc7c8a,33834.62,2025-06-01T05:00:00
0718c815-62fd-4d65-8876-afea828c67a3,1b22e94c-9d97-43d7-8528-f84d96e500f4,43817.63,2025-06-04T00:00:00
96f897a1-3482-4f99-a841-260c725e6129,96a70261-37e5-478e-9e46-8956e98a240c,43607.59,2025-06-14T22:00:00
5465dc75-10e8-4293-892d-6dd77e1fc7c6,02096dcb-e2d8-4b94-8bb1-b78a12ed45cd,35058.79,2025-06-25T20:00:00
ccb1958e-b842-4336-ab7e-455b9f45667e,c44373f2-b67d-47ec-8f06-8fd51f888ddb,34775.76,2025-06-20T21:00:00
21625dc5-e994-4b4f-bfda-177c14a23689,7fbd0cbd-2253-47d6-95f8-8ffcb04573eb,15809.23,2025-06-11T10:00:00
503a1690-5da1-464f-a6f3-fccc78878da3,e7496341-e1bf-4362-9de0-3da1a6d2bbd2,27228.03,2025-06-30T03:00:00
fc161ffc-ec43-4c6e-b5e5-544994867692,eda38d8d-7b94-418f-9d91-810ea62d428f,9706.49,2025-06-27T10:00:00
92faec41-52e7-4602-8a58-92fc97b4d197,ea4e325e-a44f-4bd6-b380-24e4139d83e6,-2692.77,2025-07-03T10:00:00
667d00e0-d4be-4f9b-bff1-3510f5743e75,983861f8-ba63-4889-b13f-db5f1ce06d91,11232.58,2025-06-18T05:00:00
fe55b9d9-708e-480a-be95-13c4c4d6f63d,6c1aa5c2-3af8-4dfe-af4a-c2ea5243b180,30583.66,2025-06-12T02:00:00
bb1e9492-ab1c-4c86-8f62-0f2bcf584d80,d66dd17e-112a-4496-be1a-c1b74285e08f,25267.75,2025-06-01T11:00:00
539a2563-1be8-4af2-93d6-34633d8b914f,d82d7ec6-a16f-4bb1-b88d-f273ff59a392,41535.89,2025-06-25T06:00:00
9ce6c060-f8c8-4103-ad91-2011ddb353c8,ccb3724e-7330-48b7-9b98-fa9a2537da9b,48713.8,2025-06-27T16:00:00
9ddc286e-2295-4796-8aca-fae5d2e808b5,1b1f98a8-0dbf-4eec-be71-a5e7ea0fb112,1444.95,2025-13-01T00:00:00
25132265-145e-4dfe-83eb-1eb85d441726,57df99c8-7f10-4406-a70b-3b3abbbfcd21,21275.34,2025-06-26T15:00:00
b7e8eab2-3309-4406-87cd-36134de62ec7,7bd5f0ad-87d9-485e-93a0-2a3baff6db8d,508.54,2025-06-25T22:00:00
aa49a80e-36fa-4ed7-81e2-c0fb0fd71669,97fec542-7a07-4540-b22a-90a54d199cb1,44042.45,2025-06-11T20:00:00
a13fba10-3326-4d5f-b9ea-b636704dbfe1,fadd7b94-4472-447f-b2f7-7439715c9c77,47017.3,2025-06-17T04:00:00
6ad3132a-d586-47a3-b27b-458ce6386cdb,cbdb57fb-5a98-4d0b-8147-a31bb5cf2e02,4901.72,2025-07-11T21:00:00
e33128ff-af0b-426e-a92c-1b7c3af72ed0,ee9e208f-e4e4-4ffc-a797-eb4a96be129b,16830.05,2025-06-02T01:00:00
5bf8d857-ad15-478b-9d37-70c5aae53329,4d9f92eb-7d9d-4260-9e0f-14bd1aea083d,7872.32,2025-06-10T12:00:00
e04f10c2-8448-4870-8f66-6a6dfdaa087e,b8b5ae0f-439d-4a70-9507-e30fb1a59ddd,10213.55,2025-06-11T04:00:00
de70580d-559a-4d35-ad27-e59f4c07ebe1,9bad0c05-839b-42ce-a308-9db609d5eee1,4615.74,2025-06-12T23:00:00
d2ae2c39-abe3-41d7-a1f6-21f7eeab8036,6f99ee6a-84e3-4eb7-b7d8-446e4dd687a2,21738.39,2025-06-05T11:00:00
e6c3f5c1-cf78-4af9-808f-cc932d780209,91676266-d083-4753-ae5a-186f176f8ee4,29.59,2025-06-06T04:00:00
20e58249-2795-4b37-a2ec-ff06813107e9,9145e0ec-efa0-46fe-992a-2fa833a2edb7,42374.02,2025-06-02T04:00:00
ee4f8c4f-05a1-4fd0-982a-e6969c42a194,bf4e1094-7f14-4719-872c-1479e8c34fde,32073.8,2025-06-15T12:00:00
8e614fde-243e-46c5-978e-9f06415a394d,040a22b5-f672-4865-afd1-394010d4c034,28198.35,2025-06-23T04:00:00
f7a630f8-eaa7-4efb-9927-c99445b383f7,1bb9182b-6354-4f58-b29e-653bb8f524e8,40290.35,2025-06-01T20:00:00
7d42a1f4-76dc-45fc-a1fb-54f396493caa,06d6a0d3-aa70-4964-afad-1d050299875e,4562.94,2025-07-01T17:00:00
b6f351bc-9e6a-4955-90c8-5d16ab266bfc,cc6f1593-7a99-4fcc-9042-8ca05b952995,48272.76,2025-06-24T21:00:00
713d58c7-b734-4e75-abd5-849f180e19fe,242c5909-71e1-47f0-a8b7-8b07513c9ef2,30162.42,2025-06-21T09:00:00
d5ca57ae-98e2-4454-b4b2-bd6a8df521f3,2b5a7c47-a7ed-4dd1-8d8e-16d6ffc85c5c,48235.11,2025-06-23T13:00:00
617dc6a0-691d-4ca9-9cb3-11948f1ba7ec,87690dd3-dca8-435d-bd1a-d74dbfc0ee48,151641.96,2025-07-07T21:00:00
676ef8ce-a1ed-4daa-927d-ed23704ba940,fb88d335-e008-4ded-b911-3eb30d0607f1,25571.13,2025-06-16T03:00:00
3c44b7bd-643f-4237-9300-6bae0114462f,fa26e0df-7585-46fb-8fd2-5ab1f26d6c9f,21791.93,2025-06-21T12:00:00
3b1a46a0-4dc4-4dd7-b690-5703b23398e6,c75dd8a9-1640-4249-8b0e-6cd8fa14ca1e,,2025-07-08T17:00:00
c3560a22-ef67-4b3b-8e6a-017bd91609a0,0a60d4fb-67e7-43d2-92b7-c98b61a2b82b,4432.75,2025-07-12T13:00:00
aec629c3-3914-4855-a5f7-21dd3735ec5d,c90cb415-ab1d-4124-a9c6-e5b8f562c832,30456.33,2025-06-03T07:00:00
950e7523-bccf-4f22-a8d4-d1912a174543,def447b9-9fec-493b-8315-25c05637f84f,39766.68,2025-06-15T04:00:00
0c4092da-35de-4b76-acbe-f8190f79c083,cdddfc60-41c5-46ca-96a3-db93b21ccf37,18948.9,2025-06-09T16:00:00
9dea8e56-5bc2-401c-bc33-07e589c7f97c,534bee6e-6e9f-4a8a-9b35-63be5ae821cb,7774.66,2025-06-01T23:00:00
6f5ff3fe-3245-4dad-9e66-f4b818a6abf9,af642125-ddaa-49ea-9a7f-78be31f0ca68,16759.74,2025-06-18T01:00:00
443bf0ca-9600-4104-8573-f60545fcd51c,d6c7f741-8639-4da4-a871-ed7c591a0732,17061.88,2025-06-24T11:00:00
efa1356f-10bc-4690-bcdd-446c80b93799,c7710da7-571e-48ee-af26-40c511efd561,7405.39,2025-06-13T16:00:00
aaded10c-39a4-4761-ae13-70fd51f4d28c,ed732338-dc8b-4fee-8b33-dda065b29461,2873.05,not-a-date
c5fdade9-f772-4af9-bcf3-93808d3bc5d2,a4312aef-99c3-48ae-9fbf-c7ee0cc038a3,61846.17,2025-07-07T09:00:00
abc-def,2f6b05e2-29e6-4e05-831b-d0527fe44b34,4835.85,2025-07-11T18:00:00
b0cd595f-942e-46b5-a90a-3d5bd2fc61e5,4d92341c-abeb-4ea4-85d8-fcb90b930095,44948.28,2025-06-13T19:00:00
117d115f-c6a2-4617-abb9-b5ed96230f24,f64d8fa8-28ca-4ec6-8547-23df0c6962b8,2260.03,2025/06/01
32fea862-9325-4676-9e98-4d433936e309,63c2e53c-cd6f-4ed5-b151-0147139d385b,43007.61,2025-06-28T23:00:00
e72c9ac6-56e1-4c71-910e-8881e090de35,b947bdb0-b3e5-46aa-b094-5f24fc99789a,-826.39,2025-07-03T17:00:00
cc74c964-70e4-4cdd-a10b-e07698780866,e1ff943e-2c83-41a7-96ce-fb2e9bd3aa67,44015.24,2025-06-25T19:00:00
9ccbe0f4-b7ed-4abb-a548-09cc5c27663c,24cc5c9d-071a-4bbf-b004-b39daafb8f6c,10712.41,2025-06-08T00:00:00
6dda3395-e762-4ef5-997f-1483e07dc189,64684e71-436a-4019-83b4-9417c31e5ab4,37592.72,2025-06-11T11:00:00
fa37b5f1-207b-4967-ab9e-180aa63840f9,94123b3f-490b-4d19-892e-5ca57013b60a,24541.09,2025-06-26T06:00:00
2198ee56-e853-4de4-a549-fb688d4eb004,97c753ef-7cb0-4bf4-afe1-5c6e1ac2880a,49770.14,2025-06-09T23:00:00
5ff264ad-6668-483b-a285-86e8513775bb,9dbb73f1-e21e-4e6a-b35e-3d908b2ab72a,35320.54,2025-06-20T12:00:00
2862d652-357e-44db-82e1-79f3a0abafc6,df301386-4368-45f0-bdb9-37f5c1d7f1ef,13341.73,2025-06-05T08:00:00
b390d03e-2b29-4cfa-8207-c854d659faf3,26794526-746b-4502-a4e9-e56b89506522,30020.38,2025-06-24T03:00:00
e14ea037-a37b-4624-958f-9252fe2c7a3b,8ad47f0d-5a3e-491c-8639-b0a6974769ab,73697.19,2025-07-07T22:00:00
d529d93c-20d0-477e-9b92-95cb3da84292,04d933cd-ce2d-405a-8445-89d3cbed19fc,32294.85,2025-06-26T05:00:00
eb0c2cf6-3f81-40e4-867b-e2f51fb32f53,ba6625bd-78be-4f8d-8f5b-888bb6be89a5,38279.2,2025-06-20T23:00:00
f0146fed-933a-483d-8474-6e83e2bdf0c3,f8edd42a-3791-4311-b234-e01c16421165,31112.6,2025-06-21T20:00:00
cfab5991-5da2-4010-8f27-3a4ad9a02a15,6840d5d2-f81d-4bd8-8f53-b8c564324faf,15598.24,2025-06-23T16:00:00
25701576-b66f-4d2b-8ea4-a56dfb161a98,fbeb9f48-ad42-42b2-bf84-c88ff79ee44e,39202.96,2025-06-09T19:00:00
cc45ca30-d94a-4c76-adfb-73fca4b5d3e5,3e3a2934-64ae-4a5e-912f-23cd7608ca44,4526.68,June 1 2025
1de9f411-8156-4d58-a83e-283d681fb611,76e53524-0f30-4154-abd2-5b8a818dc33f,2932.65,2025-06-09T15:00:00
333e6cb9-9495-48c1-b595-4501b70ebe7c,ed8757d5-17c0-4571-8da9-d38903b05fe0,34368.87,2025-06-29T20:00:00
b01f195d-62d8-4c67-8439-27dd57bc0c84,206fce7a-a5e3-44f1-8b0d-2f5176aafaff,46317.5,2025-06-09T09:00:00
9061250e-928d-4d6a-9098-1b583a180576,56d40018-5db7-4136-a97c-e057e0f08015,27490.08,2025-06-06T21:00:00
1f2a23cf-a6e9-4a63-b1f3-6aac9dd70e57,f99b8122-71d4-4449-ae31-a5b151abfd5a,9075.09,2025-07-01T13:00:00
d34ab7f8-857e-43cd-9726-33924bdb977b,6ddd636b-f988-41c1-8baf-4c6f9a033bc2,88299.75,2025-07-07T17:00:00
f68766bd-cd47-4406-8795-14a7ee51e98d,fe2b54c4-360f-49d6-ad29-e87fc761640c,974.8,2025-06-06T06:00:00
8ab3f8ea-e1d6-430c-a5d5-3cb1e8d1b7c9,bb70a829-9eb7-41b3-accf-d35dc8596379,970.13,2025-06-22T14:00:00
ad7d535b-d8f0-4c62-97db-24e5cffcab4b,e3b0f275-7f37-439f-9051-6191c5b47e37,48809.35,2025-06-14T09:00:00
1bd1d2f6-c650-46fa-b8c6-ac4dad358700,f54431e0-0159-46a5-9e07-6edf7e9bcb17,6785.7,2025-06-22T02:00:00
5ef0efe1-e65f-42d5-8197-f027e3fcadea,9740be66-c628-412c-b58a-ba020e45bac1,29751.57,2025-06-10T16:00:00
7ea75cdb-2eec-4c95-b289-d43dcc18f84a,5dc2c289-80d3-43fb-b25a-9f9d67fdc474,13420.24,2025-06-25T04:00:00
9782b3dc-cd8a-418d-a4ea-030265586979,32b2c50c-fb2a-4c87-a5c1-97842c0fb3c3,155784.48,2025-07-05T03:00:00
e7972d87-5709-4fdd-bb75-fc62c8309c5e,7652e819-cde5-44d4-98ac-8b3c3a962d00,11284.91,2025-06-28T19:00:00
e6dc022c-3ae9-43e2-a0c4-c0ec5fff896b,286ed60a-0800-461c-9858-9545f8259492,176795.74,2025-07-08T05:00:00
a4b6c24a-21c1-4600-b704-f892c049395f,6158d87e-38da-440b-825f-7a1ce3a679b5,34697.1,2025-06-20T11:00:00
cb322c91-bd8e-4e9c-8a46-f76f61d505ec,b914000f-695b-461e-b635-3e3f075089c7,37599.99,2025-06-22T10:00:00
e19a29d5-19e6-4ba6-8add-b9e06318d272,fde496f5-fe5d-4fd3-9426-7e0740fd1096,6365.14,2025-06-17T02:00:00
not-a-uuid,f842c9fe-b2d3-4fcb-bb5b-365d0a870986,4818.18,2025-07-11T16:00:00
0e74d5b8-e868-4cd7-ae0b-39110e62a4d2,23f411bc-0501-4e59-9934-54267e351d38,3394.47,2025-07-12T06:00:00
33a60950-dcc9-4300-b58d-a4f52c9fb171,4ae39015-adcb-4cff-93c3-a7400bf20be4,71468.51,2025-07-07T14:00:00
30a4d15f-0864-4339-8d88-48797bdc637c,84359c19-b30b-4a1b-8e38-088ce30d6597,4546.29,2025-06-04T16:00:00
93a2004b-53e3-489c-b039-3c8719d5b440,1e837c1d-fb1a-4a1e-8ef9-24c086aaa923,13137.55,2025-06-04T09:00:00
33c7dda6-ca16-4e76-93e7-09a7e5f8762d,1ef8bc03-3870-422c-9596-ae8b0a4547fe,27583.92,2025-06-13T07:00:00
3cdeb162-17ad-455b-b5a6-b4148b02629b,9c1f1c8a-43fd-4c61-bf6f-de0a4e61be06,23659.36,2025-06-17T18:00:00
63dd39c8-76dd-4fde-989b-6a09a3d93d46,bc909e99-776f-495b-9c48-36ef784ecddd,162015.21,2025-07-06T16:00:00
a0c7e740-ad55-4d8c-9259-a5bbcf993ec4,998ab137-ee51-4477-bdc5-695df19030cd,47052.3,2025-06-28T04:00:00
f635dcc4-7f61-43c0-ae8b-cea4f737949d,d326cf02-80f6-4483-9c9b-3e1338306b9c,40677.67,2025-07-02T02:00:00
ff711444-5de8-45ea-9d84-12177bc0c5d3,81a2f187-f82e-487e-bba3-fe12efdffa6b,17588.24,2025-06-21T02:00:00
68d6b849-b47b-4325-9eab-86b66ff62136,e5d28568-bc52-4afe-af1e-30b330ccb4b3,4022.93,2025-06-30T19:00:00
33ff4462-2aab-49e4-b821-82e745b51e67,108dfbb5-8fb3-4669-bafa-5d3123bcc01b,33956.74,2025-06-21T15:00:00
d42a11c7-2108-4d6f-ba5b-f795d09ee2a5,dfe18bcc-873a-4419-b29e-f13739177bc0,-1955.65,2025-07-03T02:00:00
31cf1a7d-953b-40b7-8940-f7c4f9909034,dc1dde8d-5dbc-44ab-af83-e60fcc1cc269,16413.44,2025-06-15T08:00:00
d9b0d83c-4263-48f0-b766-50258c1c79c2,2a36548a-4351-48c8-9d81-f81c2b0f17e9,13813.88,2025-06-25T21:00:00
df740720-6899-4ae1-9149-b1d9e33029a1,208eadb0-7af4-44f6-b487-5a0406517606,32401.47,2025-06-03T06:00:00
2e8dccea-2a19-4750-9774-e6a6c55c06f3,19b1a581-d812-4dc5-9b2a-f77b36e8d635,29125.31,2025-06-13T15:00:00
d25fd27d-7dcc-443a-a460-15654154d81d,e37e22a9-5895-4349-bc5a-9639914ee692,11452.95,2025-06-03T18:00:00
f566b9ae-dab3-4c01-8e09-0ee4f532d6fb,dd83ace7-1b91-48c4-9117-87c93ecc525a,295.79,2025-06-21T01:00:00
da590d33-41ef-4ea1-8ca0-b29445d748db,3fc98001-cab5-47b5-b8a3-ae9a8c9dc9a7,40355.8,2025-06-02T06:00:00
ebb309c1-4993-445e-9fc6-41b14f4d9ce7,5257545b-5c65-4b08-80c0-0b3c121920dd,2729.2,2025-07-12T03:00:00
9097ec99-c1a5-4290-b842-ef1744da904c,3c039212-a77e-4b98-84b4-e3fb41dbce9c,30632.39,2025-06-19T13:00:00
82ace025-3f00-4944-8d3a-0a4025c2dcb8,735ed509-e8ff-49fe-80f6-8012dbf6aee4,4653.48,2025-06-26T08:00:00
29edf7ae-0fda-4b30-bbda-8a6793ecca9c,170a7631-4815-46be-8794-7a475ed72ff9,46454.07,2025-06-06T07:00:00
8d530d4b-e067-4e9a-a41d-f6f55eb1b45d,7800def9-5e6e-494d-b02c-3ed433310ddc,13899.12,2025-06-02T23:00:00
b7bd527f-1751-4f19-b261-a7602fee0fd8,9836e0ca-dea0-4ab6-89c2-049dbd894b34,47538.41,2025-07-01T04:00:00
26d07bf4-4816-49e0-9372-7818d637e58f,df0998f9-aa24-443a-895a-1900d9af968d,32575.17,2025-07-01T11:00:00
67876885-fca7-4561-82fe-196bd2e1b00f,3524128c-b366-4c5f-a38c-ad79fb3cb227,21178.94,2025-06-13T00:00:00
1f919f6e-d5d3-480a-87c6-19552892b993,73f3b3a8-1b4c-4e72-9d78-6107c81fb6d0,35987.27,2025-06-16T20:00:00
385fa736-d115-4e77-985d-57442a8ce5f9,f0c8c03c-f1d4-41e9-8739-ca473eb66df9,11900.76,2025-06-07T22:00:00
fc590fd4-0a5e-43cd-9b9d-9691a2e91b2c,d0248798-2ab3-4c11-ab45-126c693116eb,161706.03,2025-07-05T02:00:00
1564c185-1825-4529-b369-7a8054fc68c5,b338a269-b575-447f-89b7-93fdde60b7d6,166331.9,2025-07-05T00:00:00
61005daf-a256-44f4-a1dc-0e16c6742d9f,7cd9ef23-9e55-4425-97d6-8d17c00ec29a,4964.19,not-a-date
